OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu097,0.000113,0,6.50E-05,0.002423,1.90E-05,0.002203,0.329424,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Staphylococcaceae(100);Staphylococcus(100);
Otu100,0.004169,1.10E-05,0.001693,0.001014,4.00E-06,0.000941,0.088033,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Succiniclasticum(100);
Otu101,0.000169,0,0.000169,0,0,0,0.249979,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu102,5.60E-05,0,5.60E-05,0.000225,0,0.000159,0.371304,1.999992,0.992834609,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu103,0.000169,0,0.000169,0.000676,0,0.000332,0.144511,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu107,0,0,0,0.000282,0,0.000213,0.163152,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcus(100);
Otu117,0.000394,0,0.000192,0.000113,0,6.50E-05,0.137424,1.999992,0.992834609,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);
Otu145,0,0,0,0.000845,2.00E-06,0.000703,0.222228,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Clostridium_XVIII(100);
Otu152,0.000338,0,0.000338,0,0,0,0.371304,1.999992,0.992834609,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Eggerthella(100);
Otu173,0.000169,0,0.000108,0,0,0,0.249979,1.999992,0.992834609,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacter(100);
Otu191,0.001634,1.10E-05,0.001634,0,0,0,0.371304,1.999992,0.992834609,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Pseudonocardiaceae(100);Pseudonocardia(100);
Otu194,0.000169,0,0.000169,0,0,0,0.249979,1.999992,0.992834609,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiaceae(100);Ralstonia(100);
Otu230,0.01634,0.000788,0.014039,0.000169,0,0.000169,0.259054,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu252,0.000338,0,0.000338,0,0,0,0.371304,1.999992,0.992834609,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Mannheimia(100);
Otu302,0.000282,0,0.000213,0,0,0,0.163152,1.999992,0.992834609,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Carnobacteriaceae_unclassified(100);
Otu001,0.141706,0.019046,0.069003,0.122042,0.016024,0.063293,0.917391,1.999992,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu003,5.60E-05,0,5.60E-05,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);
Otu004,0.053922,0.001409,0.018766,0.066374,0.000399,0.009985,0.748391,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu005,0.022989,0.000121,0.005508,0.017861,8.00E-06,0.001384,0.528696,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu007,0.000169,0,0.000108,0.000902,3.00E-06,0.000902,0.613076,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu010,0.000113,0,0.000113,0,0,0,0.499986,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100);
Otu011,0.005634,7.10E-05,0.004213,0.012227,0.000378,0.009717,0.727946,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);
Otu012,0.041075,0.005061,0.035571,0.041244,0.001771,0.02104,0.987076,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu013,0.004451,5.30E-05,0.00365,0.005071,1.80E-05,0.002103,0.941348,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);
Otu014,0.000676,1.00E-06,0.000432,0.001127,5.00E-06,0.001127,0.843533,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);
Otu015,0.064683,0.003211,0.028331,0.044287,0.00128,0.017887,0.73288,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
Otu016,0.011438,0.000199,0.007055,0.012283,0.00028,0.008374,0.966804,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu018,0.054429,0.001348,0.018355,0.02975,0.001252,0.017691,0.467543,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu022,0.001578,1.00E-06,0.000603,0.006818,0.00012,0.005487,0.480326,1.999992,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);
Otu023,0.000282,0,0.000169,0.000563,1.00E-06,0.000374,0.70063,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Dialister(100);
Otu025,0.01696,0.000977,0.015632,0.011213,0.000108,0.005199,0.853674,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu026,0.014311,0.000819,0.014311,0.004,5.70E-05,0.003776,0.698065,1.999992,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu027,5.60E-05,0,5.60E-05,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu028,0.012339,0.000205,0.007163,0.00755,1.70E-05,0.002067,0.721424,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu029,0.000225,0,0.000159,0.000282,0,0.000108,0.882217,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu031,0.00648,9.00E-06,0.001476,0.005522,1.40E-05,0.001896,0.83263,1.999992,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu032,0.000169,0,0.000169,5.60E-05,0,5.60E-05,0.624979,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);
Otu037,0,0,0,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Succinivibrio(100);
Otu039,0.018537,0.000997,0.015786,0.029468,9.00E-04,0.014997,0.781978,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu040,0.000282,0,0.000282,0.001803,1.20E-05,0.001729,0.568609,1.999992,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu042,0.014199,0.000291,0.008529,0.012058,0.000299,0.008652,0.928261,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu043,0.000394,0,0.000192,0.000563,0,0.000298,0.798087,1.999992,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu044,0.000169,0,0.000169,0.001634,1.10E-05,0.001634,0.534924,1.999992,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu046,0.001071,3.00E-06,0.000922,0.00293,1.20E-05,0.001729,0.481859,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu047,0.000113,0,0.000113,0.000507,1.00E-06,0.000435,0.563815,1.999992,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);
Otu048,0.001578,1.00E-05,0.001578,0.000169,0,0.000169,0.54438,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu049,0.019946,0.001544,0.019645,0.002085,1.10E-05,0.001644,0.526511,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu050,0.011043,9.00E-06,0.001506,0.025918,0.000912,0.015103,0.463011,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu052,0.038145,0.003035,0.027544,0.038765,0.001418,0.018825,0.984109,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Terrisporobacter(100);
Otu055,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Pyramidobacter(100);
Otu057,0,0,0,0.000113,0,0.000113,0.499986,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);
Otu060,0.004226,4.80E-05,0.003449,0.000845,2.00E-06,0.000772,0.476022,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);
Otu062,0.018368,0.000102,0.005062,0.014255,0.000129,0.005686,0.764717,1.999992,1,Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu063,0.008283,5.60E-05,0.003739,0.009466,4.60E-05,0.003389,0.912457,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100);
Otu065,0.000338,0,0.000338,0.000563,1.00E-06,0.000427,0.821065,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu066,0.004902,2.10E-05,0.002294,0.005015,2.20E-05,0.002339,0.978826,1.999992,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Bilophila(100);
Otu067,0.008283,0.000227,0.007535,0.000845,1.00E-06,0.000547,0.460848,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
Otu073,0.000563,0,0.000195,0.000563,1.00E-06,0.000427,0.988076,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu077,0.004282,2.50E-05,0.0025,0.003155,1.60E-05,0.002005,0.852239,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu081,0.003493,1.80E-05,0.002103,0.002705,8.00E-06,0.001374,0.87175,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100);
Otu082,0.000113,0,6.50E-05,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Spirochaetaceae_unclassified(100);
Otu083,0.003944,3.20E-05,0.002816,0.001803,1.20E-05,0.001729,0.717522,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu085,0.00062,1.00E-06,0.000361,0.003268,4.30E-05,0.003268,0.616337,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu089,0.000563,0,0.00035,0.000789,1.00E-06,0.000586,0.862467,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu091,0.003437,2.00E-05,0.002215,0.003606,1.10E-05,0.001677,0.972707,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu094,0.002423,1.20E-05,0.001715,0.001409,2.00E-06,0.000755,0.764109,1.999992,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Turicibacter(100);
Otu096,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Synergistes(100);
Otu105,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu111,0,0,0,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100);
Otu120,5.60E-05,0,5.60E-05,0.000113,0,6.50E-05,1,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);
Otu122,0,0,0,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
Otu123,0.003493,4.90E-05,0.003493,0.005522,0.000112,0.005299,0.867565,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu126,0.000113,0,6.50E-05,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);
Otu127,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Moraxella(100);
Otu128,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu129,0,0,0,0.000113,0,6.50E-05,0.499986,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(100);
Otu135,0.001578,1.00E-05,0.001578,0.000338,0,0.000145,0.63563,1.999992,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Pediococcus(100);
Otu138,0.003099,2.40E-05,0.002456,0.000789,1.00E-06,0.000508,0.515717,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu141,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurella(100);
Otu147,0,0,0,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Christensenellaceae(100);Christensenella(100);
Otu148,0.000676,1.00E-06,0.000537,0.000282,0,0.000142,0.689804,1.999992,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);
Otu153,0,0,0,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Psychrobacter(100);
Otu165,0,0,0,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingobium(100);
Otu167,0.000113,0,0.000113,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Variovorax(100);
Otu170,0.000169,0,0.000108,0.000394,0,0.000266,0.631413,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Trueperella(100);
Otu176,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonadaceae_unclassified(100);
Otu193,0.000563,1.00E-06,0.000374,0.000845,2.00E-06,0.000772,0.863696,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Achromobacter(100);
Otu198,0,0,0,5.60E-05,0,5.60E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Cardiobacteriales(100);Cardiobacteriaceae(100);Suttonella(100);
Otu209,5.60E-05,0,5.60E-05,0,0,0,1,1.999992,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Aerococcaceae(100);Aerococcaceae_unclassified(100);
Otu229,0,0,0,0.000113,0,0.000113,0.499986,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacter(100);
Otu236,0,0,0,0.000113,0,0.000113,0.499986,1.999992,1,Bacteria(100);Elusimicrobia(100);Elusimicrobia(100);Elusimicrobiales(100);Elusimicrobiaceae(100);Elusimicrobium(100);
Otu244,0.000113,0,6.50E-05,0,0,0,0.499986,1.999992,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Hyphomicrobiaceae(100);Devosia(100);
