OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu043,0.002608,4.00E-06,0.000774,0.001211,5.00E-06,0.000764,0.199671,1.999996,0.731908263,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu073,3.20E-05,0,3.20E-05,0.000141,0,7.30E-05,0.22497,1.999996,0.731908263,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu079,0.000258,0,0.000159,5.60E-05,0,3.70E-05,0.223079,1.999996,0.731908263,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Sharpea(100);
Otu106,6.40E-05,0,6.40E-05,0,0,0,0.217774,1.999996,0.731908263,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu109,6.40E-05,0,4.20E-05,0,0,0,0.217774,1.999996,0.731908263,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);
Otu116,6.40E-05,0,6.40E-05,0,0,0,0.217774,1.999996,0.731908263,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(100);
Otu031,0.002028,3.00E-06,0.000614,0.003437,8.00E-06,0.001026,0.246526,1.999996,0.741871571,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu057,0.000966,2.00E-06,0.00054,0.002705,1.50E-05,0.001388,0.252816,1.999996,0.741871571,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);
Otu123,0.001062,3.00E-06,0.00067,0.000254,0,9.00E-05,0.239711,1.999996,0.741871571,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu138,0,0,0,8.50E-05,0,4.10E-05,0.253322,1.999996,0.741871571,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu051,3.20E-05,0,3.20E-05,0.000563,2.00E-06,0.00047,0.280474,1.999996,0.802286093,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);
Otu020,0.010593,5.10E-05,0.002704,0.006451,5.60E-05,0.002635,0.298908,1.999996,0.8170152,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Mitsuokella(100);
Otu022,0.008049,0.000241,0.005867,0.001521,5.00E-06,0.000804,0.294711,1.999996,0.8170152,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);
Otu034,0.005441,1.50E-05,0.001475,0.008987,6.80E-05,0.002921,0.3085,1.999996,0.824902174,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu009,0.002544,6.00E-06,0.000913,0.001662,2.00E-06,0.000498,0.506776,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu030,0.000225,0,8.50E-05,0.001972,2.60E-05,0.001787,0.403776,1.999996,0.842343892,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu037,9.70E-05,0,4.60E-05,2.80E-05,0,2.80E-05,0.345133,1.999996,0.842343892,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Succinivibrio(100);
Otu039,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu052,0.000225,0,0.00019,2.80E-05,0,2.80E-05,0.348158,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Terrisporobacter(100);
Otu059,0.000451,1.00E-06,0.000451,2.80E-05,0,2.80E-05,0.430553,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu062,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu064,0.003252,6.00E-06,0.000921,0.002169,5.00E-06,0.000806,0.476,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Intestinimonas(100);
Otu068,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);
Otu075,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu086,3.20E-05,0,3.20E-05,0.000113,0,8.50E-05,0.380525,1.999996,0.842343892,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacteriaceae_unclassified(100);
Otu087,0.000386,1.00E-06,0.00035,0.002874,6.30E-05,0.00281,0.480184,1.999996,0.842343892,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Senegalimassilia(100);
Otu090,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Catenibacterium(100);
Otu092,0,0,0,0.000225,0,0.000225,0.376026,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Anaerovibrio(100);
Otu098,0.000515,2.00E-06,0.000515,5.60E-05,0,5.60E-05,0.472355,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu115,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu120,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);
Otu122,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999996,0.842343892,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
Otu124,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999996,0.842343892,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100);
Otu125,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Fibrobacteres(100);Fibrobacteria(100);Fibrobacterales(100);Fibrobacteraceae(100);Fibrobacter(100);
Otu131,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Paraeggerthella(100);
Otu137,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Parasutterella(100);
Otu152,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Eggerthella(100);
Otu153,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Psychrobacter(100);
Otu204,0,0,0,0.000451,2.00E-06,0.000451,0.376026,1.999996,0.842343892,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Novosphingobium(100);
Otu210,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Eisenbergiella(100);
Otu242,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Bacteroidetes(100);Cytophagia(100);Cytophagales(100);Cytophagales_unclassified(100);Cytophagales_unclassified(100);
Otu302,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999996,0.842343892,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Carnobacteriaceae_unclassified(100);
Otu036,0.004025,5.00E-06,0.000886,0.006367,5.80E-05,0.002699,0.520592,1.999996,0.842537053,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu078,0.000676,0,0.000209,0.001127,2.00E-06,0.000497,0.51375,1.999996,0.842537053,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu007,0.085096,0.002079,0.017232,0.108716,0.005205,0.025506,0.549934,1.999996,0.845523525,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu014,0.024953,0.000122,0.004171,0.031215,0.000348,0.006598,0.530145,1.999996,0.845523525,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);
Otu061,0.001384,3.00E-06,0.000619,0.002141,4.00E-06,0.00073,0.536474,1.999996,0.845523525,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Pseudoscardovia(100);
Otu084,0.000902,1.00E-06,0.000299,0.000592,1.00E-06,0.000269,0.5485,1.999996,0.845523525,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu048,0.002737,4.00E-05,0.002378,0.000958,0,0.000194,0.562342,1.999996,0.853926741,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu012,0.003059,6.00E-06,0.000926,0.004451,2.80E-05,0.001887,0.605684,1.999996,0.856311862,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu044,0.004314,2.10E-05,0.001736,0.006705,6.40E-05,0.002833,0.576974,1.999996,0.856311862,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu056,6.40E-05,0,4.20E-05,2.80E-05,0,2.80E-05,0.601771,1.999996,0.856311862,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu110,6.40E-05,0,6.40E-05,2.80E-05,0,2.80E-05,0.601771,1.999996,0.856311862,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Paraprevotella(100);
Otu114,6.40E-05,0,4.20E-05,2.80E-05,0,2.80E-05,0.601771,1.999996,0.856311862,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);
Otu130,0.000225,0,9.80E-05,0.000366,0,0.000175,0.584789,1.999996,0.856311862,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Bulleidia(100);
Otu016,0.01671,0.000179,0.005056,0.021016,0.000155,0.004401,0.617053,1.999996,0.8610533,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu018,0.00718,4.70E-05,0.002581,0.005296,2.10E-05,0.001635,0.630039,1.999996,0.8610533,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu069,3.20E-05,0,3.20E-05,8.50E-05,0,5.90E-05,0.628315,1.999996,0.8610533,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);
Otu054,0.000161,0,6.40E-05,0.000254,0,0.000167,0.686329,1.999996,0.901767379,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu071,0.000483,1.00E-06,0.000382,0.000761,1.00E-06,0.000404,0.695763,1.999996,0.901767379,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionales_unclassified(100);Desulfovibrionales_unclassified(100);
Otu080,9.70E-05,0,4.60E-05,5.60E-05,0,5.60E-05,0.669612,1.999996,0.901767379,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu083,0.00161,1.30E-05,0.001386,0.002423,6.00E-06,0.000864,0.696487,1.999996,0.901767379,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu101,0.00058,1.00E-06,0.000423,0.000338,0,0.000165,0.678368,1.999996,0.901767379,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu230,0.000129,0,0.000129,8.50E-05,0,8.50E-05,0.712191,1.999996,0.912494719,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu005,0.015615,5.40E-05,0.00279,0.01727,5.70E-05,0.002661,0.739145,1.999996,0.931409424,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu050,0.000161,0,6.40E-05,0.000113,0,7.40E-05,0.742119,1.999996,0.931409424,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu085,0.000258,0,0.000143,0.000394,1.00E-06,3.00E-04,0.749671,1.999996,0.931409424,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu021,0.004025,1.00E-05,0.001203,0.004705,1.50E-05,0.001384,0.770447,1.999996,0.94764981,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu040,0.009498,0.000117,0.004085,0.007804,5.40E-05,0.002602,0.782092,1.999996,0.952448673,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu067,0.000805,1.00E-06,0.000344,0.000986,2.00E-06,0.000447,0.797789,1.999996,0.962039676,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
Otu015,0.00029,0,0.000168,0.000225,0,0.000128,0.807671,1.999996,0.96450032,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
Otu046,0.00132,0,0.000262,0.001211,1.00E-06,0.000286,0.821197,1.999996,0.971223375,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu072,0.000193,0,0.000193,0.000254,0,0.000167,0.847737,1.999996,0.993063343,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu001,0.085321,0.003769,0.023205,0.086489,0.003037,0.019485,0.968395,1.999996,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu025,0.010432,6.40E-05,0.003016,0.010396,0.000202,0.005021,0.988395,1.999996,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu027,0.000193,0,0.000159,0.000197,0,0.000167,1,1.999996,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu028,0.001352,1.00E-05,0.001171,0.001521,1.20E-05,0.00121,0.933789,1.999996,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu035,0.003187,2.90E-05,0.002039,0.00262,3.40E-05,0.002051,0.873776,1.999996,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
Otu038,0.016549,0.00031,0.00666,0.015326,0.000426,0.007297,0.920526,1.999996,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);
Otu041,0,0,0,2.80E-05,0,2.80E-05,1,1.999996,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
Otu049,0.001867,1.00E-06,0.000461,0.001972,6.00E-06,0.000835,0.928303,1.999996,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu077,9.70E-05,0,6.70E-05,0.000113,0,0.000113,1,1.999996,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu088,3.20E-05,0,3.20E-05,2.80E-05,0,2.80E-05,1,1.999996,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(100);
Otu089,0.000193,0,0.000125,0.000197,0,9.90E-05,1,1.999996,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu093,3.20E-05,0,3.20E-05,2.80E-05,0,2.80E-05,1,1.999996,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);
Otu099,0,0,0,2.80E-05,0,2.80E-05,1,1.999996,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Actinobacillus(100);
Otu100,0.000161,0,0.000161,0.000141,0,0.000112,1,1.999996,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Succiniclasticum(100);
Otu102,0.000322,0,0.000183,0.000282,0,0.000158,0.893355,1.999996,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu129,0,0,0,2.80E-05,0,2.80E-05,1,1.999996,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(100);
Otu133,0,0,0,2.80E-05,0,2.80E-05,1,1.999996,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Anaerofustis(100);
Otu193,0,0,0,2.80E-05,0,2.80E-05,1,1.999996,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Achromobacter(100);
